D1deb,D1gen,D2deb,D2gen
0.650878676784407,0.674971287624774,0.708701075,0.720751749999999
0.585649548074553,0.604184427229866,0.60244795,0.622903749999999
0.555207116967938,0.5719873899281,0.619286425,0.628647125000001
0.565416937413686,0.58840199894657,0.513292525,0.534200499999999
0.638122209189765,0.647795980243532,0.517094925,0.540793625
0.536888109760626,0.551273676562686,0.498981075,0.4594155
0.57655312682393,0.588239927997826,0.5529826,0.569642499999999
