D1org,D1deb,D2org,D2deb,D3org,D3deb
0.825854698034252,0.650878676784407,0.937741500000001,0.708701075,0.922816355555558,0.7943328
0.810728410057458,0.585649548074553,0.952880725000003,0.60244795,0.897794844444446,0.635715911111111
0.700004892152597,0.555207116967938,0.903655112499999,0.619286425,0.818530311111111,0.647629777777778
0.704520178277303,0.569643746395299,0.911943312500001,0.59045035,0.836604622222222,0.634167644444444
0.789349306625552,0.584422837706654,0.986876950000002,0.6059203,0.911064533333333,0.7003184
0.82509423773896,0.536888109760626,0.981279375000006,0.498981075,0.852984977777777,0.497577244444444
0.749440328447309,0.571032428310919,0.947835662500001,0.593290975,0.878649066666667,0.6470264
