D1org,D1deb,D2org,D2deb,D3org,D3deb
0.825854698034252,0.650878676784407,0.937741500000001,0.708701075,0.922816355555558,0.7943328
0.810728410057458,0.585649548074553,0.952880725000003,0.60244795,0.897794844444446,0.635715911111111
0.700004892152597,0.555207116967938,0.903655112499999,0.619286425,0.818530311111111,0.647629777777778
0.704520178277303,0.565416937413686,0.911943312500001,0.513292525,0.836604622222222,0.770236800000001
0.789349306625552,0.638122209189765,0.986876950000002,0.517094925,0.911064533333333,0.844957155555556
0.82509423773896,0.536888109760626,0.981279375000006,0.498981075,0.852984977777777,0.497577244444444
0.749440328447309,0.57655312682393,0.947835662500001,0.5529826,0.878649066666667,0.751180177777779
