D1org,D1deb,D2org,D2deb,D3org,D3deb
0.825854698034252,0.5034170973293,0.937741500000001,0.5740061,0.922816355555558,0.624408711111111
0.810728410057458,0.511780589653818,0.952880725000003,0.577653,0.897794844444446,0.309756444444444
0.700004892152597,0.536441225780609,0.903655112499999,0.57240545,0.818530311111111,0.561693688888889
0.704520178277303,0.511349118301526,0.911943312500001,0.578578125,0.836604622222222,0.552280533333334
0.789349306625552,0.531762992526638,0.986876950000002,0.58110705,0.911064533333333,0.590079111111111
0.82509423773896,0.533874343507543,0.981279375000006,0.428672725,0.852984977777777,0.487560888888889
0.749440328447309,0.502015651232036,0.947835662500001,0.504578875,0.878649066666667,0.530187377777778
