D1,D2,D3
0.650878676784407,0.708701075,0.7943328
0.585649548074553,0.60244795,0.635715911111111
0.555207116967938,0.619286425,0.647629777777778
0.565416937413686,0.513292525,0.770236800000001
0.638122209189765,0.517094925,0.844957155555556
0.536888109760626,0.498981075,0.497577244444444
0.57655312682393,0.5529826,0.751180177777779
