D1cv,D1ts,D2cv,D2ts
0.838996527947575,0.669673404616479,0.945246500000007,0.628086423143826
0.819021323978401,0.675431408764576,0.960791999999997,0.636528426256523
0.718602354033328,0.567255906595207,0.911045999999998,0.617916646963323
0.713283325534356,0.601374486345323,0.896770999999997,0.561436686580861
0.800846985182645,0.623200677806249,0.989689500000003,0.629886015802
0.845938187686436,0.635055927820679,0.98596325000001,0.648758949006683
0.75545552349748,0.615008888380142,0.952894999999998,0.588497047470263
