D1cv,D1ts,D2cv,D2ts,D3cv,D3ts
0.825854698034252,0.80343399226768,0.937741500000001,0.91668475,0.922816355555558,0.885030044444446
0.810728410057458,0.82622388534014,0.952880725000003,0.985021800000004,0.897794844444446,0.877621866666667
0.700004892152597,0.811541994134858,0.903655112499999,0.966965950000004,0.818530311111111,0.848606222222223
0.704520178277303,0.73249163951901,0.911943312500001,0.93817525,0.836604622222222,0.84505688888889
0.789349306625552,0.802897502836991,0.986876950000002,0.995828909632477,0.911064533333333,0.898728000000002
0.82509423773896,0.834183467630224,0.981279375000006,0.981987350000003,0.852984977777777,0.870245333333334
0.749440328447309,0.804497140545781,0.947835662500001,0.987173575000003,0.878649066666667,0.903403200000001
